annee;date;arbre;cultivar;bloc;taille;nbfruit;masse
2013/2014;30/12/2013;A1;cogshall;bloc1;bordure;1;430
2013/2014;06/01/2014;A1;cogshall;bloc1;bordure;3;1682
2013/2014;13/01/2014;A1;cogshall;bloc1;bordure;1;442
2013/2014;06/01/2014;A10;cogshall;bloc1;taille07;4;1290,1
2013/2014;09/01/2014;A10;cogshall;bloc1;taille07;1;629,9
2013/2014;13/01/2014;A10;cogshall;bloc1;taille07;2;1047,9
2013/2014;02/12/2013;A11;cogshall;bloc1;taille07;5;1502,9
2013/2014;09/12/2013;A11;cogshall;bloc1;taille07;4;1655,3
2013/2014;05/12/2013;A11;cogshall;bloc1;taille07;4;1464
2013/2014;12/12/2013;A11;cogshall;bloc1;taille07;4;1569,2
2013/2014;16/12/2013;A11;cogshall;bloc1;taille07;9;3300,4
2013/2014;19/12/2013;A11;cogshall;bloc1;taille07;5;1674
2013/2014;23/12/2013;A11;cogshall;bloc1;taille07;13;6087,3
2013/2014;26/12/2013;A11;cogshall;bloc1;taille07;16;6555,3
2013/2014;30/12/2013;A11;cogshall;bloc1;taille07;16;7005
2013/2014;06/01/2014;A11;cogshall;bloc1;taille07;24;10626,5
2013/2014;19/12/2013;A12;cogshall;bloc1;taille02;1;313,3
2013/2014;26/12/2013;A12;cogshall;bloc1;taille02;2;1106,5
2013/2014;30/12/2013;A12;cogshall;bloc1;taille02;15;7558
2013/2014;06/01/2014;A12;cogshall;bloc1;taille02;4;2011,6
2013/2014;26/11/2013;A13;cogshall;bloc1;taille02;1;242,9
2013/2014;05/12/2013;A13;cogshall;bloc1;taille02;3;1086
2013/2014;09/12/2013;A13;cogshall;bloc1;taille02;1;471,7
2013/2014;12/12/2013;A13;cogshall;bloc1;taille02;1;346,4
2013/2014;16/12/2013;A13;cogshall;bloc1;taille02;2;999,1
2013/2014;23/12/2013;A13;cogshall;bloc1;taille02;17;5688,2
2013/2014;26/12/2013;A13;cogshall;bloc1;taille02;9;3319,4
2013/2014;30/12/2013;A13;cogshall;bloc1;taille02;21;9336
2013/2014;06/01/2014;A13;cogshall;bloc1;taille02;48;21313,4
2013/2014;09/01/2014;A13;cogshall;bloc1;taille02;2;1119,6
2013/2014;05/12/2013;A14;cogshall;bloc1;taille02;1;271,3
2013/2014;23/12/2013;A14;cogshall;bloc1;taille02;2;1191,5
2013/2014;26/12/2013;A14;cogshall;bloc1;taille02;2;880,5
2013/2014;30/12/2013;A14;cogshall;bloc1;taille02;1;419
2013/2014;06/01/2014;A14;cogshall;bloc1;taille02;9;4742
2013/2014;09/01/2014;A14;cogshall;bloc1;taille02;4;1926,7
2013/2014;12/12/2013;A15;cogshall;bloc1;taille02;3;1203
2013/2014;26/12/2013;A15;cogshall;bloc1;taille02;1;309,8
2013/2014;06/01/2014;A15;cogshall;bloc1;taille02;1;677,5
2013/2014;29/11/2013;A16;cogshall;bloc1;taille02;1;417,7
2013/2014;05/12/2013;A16;cogshall;bloc1;taille02;1;381,3
2013/2014;12/12/2013;A16;cogshall;bloc1;taille02;1;448,3
2013/2014;16/12/2013;A16;cogshall;bloc1;taille02;3;1194
2013/2014;19/12/2013;A16;cogshall;bloc1;taille02;1;473,8
2013/2014;23/12/2013;A16;cogshall;bloc1;taille02;1;322,9
2013/2014;26/12/2013;A16;cogshall;bloc1;taille02;1;553,5
2013/2014;30/12/2013;A16;cogshall;bloc1;taille02;4;2326
2013/2014;06/01/2014;A16;cogshall;bloc1;taille02;2;1060,6
2013/2014;22/11/2013;A17;cogshall;bloc1;bordure;1;242,8
2013/2014;26/11/2013;A17;cogshall;bloc1;bordure;2;847,9
2013/2014;02/12/2013;A17;cogshall;bloc1;bordure;4;1628,4
2013/2014;09/12/2013;A17;cogshall;bloc1;bordure;3;1175
2013/2014;05/12/2013;A17;cogshall;bloc1;bordure;2;789,8
2013/2014;16/12/2013;A17;cogshall;bloc1;bordure;1;519,2
2013/2014;19/12/2013;A17;cogshall;bloc1;bordure;2;1236,9
2013/2014;23/12/2013;A17;cogshall;bloc1;bordure;15;7159,5
2013/2014;26/12/2013;A17;cogshall;bloc1;bordure;5;2516,6
2013/2014;30/12/2013;A17;cogshall;bloc1;bordure;7;3103
2013/2014;06/01/2014;A17;cogshall;bloc1;bordure;9;4549
2013/2014;15/11/2013;A2;cogshall;bloc1;tem;1;318,6
2013/2014;22/11/2013;A2;cogshall;bloc1;tem;2;581,7
2013/2014;02/12/2013;A2;cogshall;bloc1;tem;5;2337,6
2013/2014;09/12/2013;A2;cogshall;bloc1;tem;5;1708,6
2013/2014;05/12/2013;A2;cogshall;bloc1;tem;3;1114,1
2013/2014;12/12/2013;A2;cogshall;bloc1;tem;2;807,8
2013/2014;16/12/2013;A2;cogshall;bloc1;tem;11;4438,1
2013/2014;19/12/2013;A2;cogshall;bloc1;tem;2;1153,3
2013/2014;23/12/2013;A2;cogshall;bloc1;tem;9;4791,4
2013/2014;26/12/2013;A2;cogshall;bloc1;tem;8;3210,1
2013/2014;30/12/2013;A2;cogshall;bloc1;tem;12;6224,7
2013/2014;06/01/2014;A2;cogshall;bloc1;tem;20;10510
2013/2014;13/01/2014;A2;cogshall;bloc1;tem;1;476,7
2013/2014;20/01/2014;A2;cogshall;bloc1;tem;1;696,8
2013/2014;16/12/2013;A3;cogshall;bloc1;tem;1;520,2
2013/2014;12/12/2013;A3;cogshall;bloc1;tem;1;293,7
2013/2014;23/12/2013;A3;cogshall;bloc1;tem;3;1453,2
2013/2014;30/12/2013;A3;cogshall;bloc1;tem;4;2077
2013/2014;06/01/2014;A3;cogshall;bloc1;tem;9;4149,8
2013/2014;09/01/2014;A3;cogshall;bloc1;tem;1;283,5
2013/2014;26/11/2013;A4;cogshall;bloc1;tem;1;438,6
2013/2014;29/11/2013;A4;cogshall;bloc1;tem;1;202,2
2013/2014;02/12/2013;A4;cogshall;bloc1;tem;4;1085,5
2013/2014;09/12/2013;A4;cogshall;bloc1;tem;8;2622
2013/2014;05/12/2013;A4;cogshall;bloc1;tem;5;1512,2
2013/2014;12/12/2013;A4;cogshall;bloc1;tem;4;1369
2013/2014;16/12/2013;A4;cogshall;bloc1;tem;14;4958,1
2013/2014;19/12/2013;A4;cogshall;bloc1;tem;8;2873,1
2013/2014;23/12/2013;A4;cogshall;bloc1;tem;35;13579,1
2013/2014;26/12/2013;A4;cogshall;bloc1;tem;7;2741
2013/2014;30/12/2013;A4;cogshall;bloc1;tem;39;17200
2013/2014;06/01/2014;A4;cogshall;bloc1;tem;74;33850
2013/2014;09/01/2014;A4;cogshall;bloc1;tem;1;688,4
2013/2014;06/01/2014;A5;cogshall;bloc1;tem;1;246,4
2013/2014;26/11/2013;A6;cogshall;bloc1;tem;1;289,8
2013/2014;02/12/2013;A6;cogshall;bloc1;tem;1;370,3
2013/2014;09/12/2013;A6;cogshall;bloc1;tem;1;212,2
2013/2014;12/12/2013;A6;cogshall;bloc1;tem;6;2660,7
2013/2014;19/12/2013;A6;cogshall;bloc1;tem;3;1366
2013/2014;26/12/2013;A6;cogshall;bloc1;tem;5;1832,9
2013/2014;30/12/2013;A6;cogshall;bloc1;tem;2;636
2013/2014;06/01/2014;A6;cogshall;bloc1;tem;8;3067,7
2013/2014;09/01/2014;A6;cogshall;bloc1;tem;2;872,9
2013/2014;09/12/2013;A7;cogshall;bloc1;taille07;4;1335,7
2013/2014;12/12/2013;A7;cogshall;bloc1;taille07;4;1405,6
2013/2014;16/12/2013;A7;cogshall;bloc1;taille07;1;461,5
2013/2014;05/12/2013;A7;cogshall;bloc1;taille07;1;344,4
2013/2014;19/12/2013;A7;cogshall;bloc1;taille07;4;1646,7
2013/2014;26/12/2013;A7;cogshall;bloc1;taille07;7;2896,7
2013/2014;30/12/2013;A7;cogshall;bloc1;taille07;4;1618
2013/2014;06/01/2014;A7;cogshall;bloc1;taille07;12;5756,1
2013/2014;09/01/2014;A7;cogshall;bloc1;taille07;4;1780,2
2013/2014;20/01/2014;A7;cogshall;bloc1;taille07;1;522,1
2013/2014;26/11/2013;A8;cogshall;bloc1;taille07;1;417,9
2013/2014;02/12/2013;A8;cogshall;bloc1;taille07;6;1964,9
2013/2014;09/12/2013;A8;cogshall;bloc1;taille07;5;2303,4
2013/2014;12/12/2013;A8;cogshall;bloc1;taille07;3;1326,1
2013/2014;16/12/2013;A8;cogshall;bloc1;taille07;5;1942,4
2013/2014;05/12/2013;A8;cogshall;bloc1;taille07;2;818,7
2013/2014;19/12/2013;A8;cogshall;bloc1;taille07;1;495,1
2013/2014;22/12/2013;A8;cogshall;bloc1;taille07;5;1931,8
2013/2014;26/12/2013;A8;cogshall;bloc1;taille07;4;1641,8
2013/2014;30/12/2013;A8;cogshall;bloc1;taille07;13;5846
2013/2014;06/01/2014;A8;cogshall;bloc1;taille07;10;4608,6
2013/2014;05/12/2013;A9;cogshall;bloc1;taille07;2;519,5
2013/2014;12/12/2013;A9;cogshall;bloc1;taille07;1;509,8
2013/2014;16/12/2013;A9;cogshall;bloc1;taille07;2;977,5
2013/2014;23/12/2013;A9;cogshall;bloc1;taille07;8;3801,8
2013/2014;26/12/2013;A9;cogshall;bloc1;taille07;3;1269,8
2013/2014;30/12/2013;A9;cogshall;bloc1;taille07;7;3351
2013/2014;06/01/2014;A9;cogshall;bloc1;taille07;17;9100
2013/2014;09/01/2014;A9;cogshall;bloc1;taille07;2;1267
2013/2014;15/11/2013;B1;cogshall;bloc1;bordure;1;335,6
2013/2014;26/11/2013;B1;cogshall;bloc1;bordure;6;1380,5
2013/2014;29/11/2013;B1;cogshall;bloc1;bordure;1;214,8
2013/2014;02/12/2013;B1;cogshall;bloc1;bordure;13;4395,9
2013/2014;09/12/2013;B1;cogshall;bloc1;bordure;19;6444,1
2013/2014;05/12/2013;B1;cogshall;bloc1;bordure;7;2319,7
2013/2014;12/12/2013;B1;cogshall;bloc1;bordure;13;4990,4
2013/2014;16/12/2013;B1;cogshall;bloc1;bordure;16;5820,1
2013/2014;19/12/2013;B1;cogshall;bloc1;bordure;11;4266,5
2013/2014;23/12/2013;B1;cogshall;bloc1;bordure;25;8435,4
2013/2014;26/12/2013;B1;cogshall;bloc1;bordure;14;6656,5
2013/2014;30/12/2013;B1;cogshall;bloc1;bordure;37;14550
2013/2014;06/01/2014;B1;cogshall;bloc1;bordure;49;21820
2013/2014;13/01/2014;B1;cogshall;bloc1;bordure;2;667,8
2013/2014;22/11/2013;B10;cogshall;bloc1;taille07;1;246,8
2013/2014;26/11/2013;B10;cogshall;bloc1;taille07;1;221,7
2013/2014;29/11/2013;B10;cogshall;bloc1;taille07;1;583,6
2013/2014;02/12/2013;B10;cogshall;bloc1;taille07;2;962,8
2013/2014;09/12/2013;B10;cogshall;bloc1;taille07;7;3041,5
2013/2014;05/12/2013;B10;cogshall;bloc1;taille07;2;893,6
2013/2014;12/12/2013;B10;cogshall;bloc1;taille07;7;2756,7
2013/2014;16/12/2013;B10;cogshall;bloc1;taille07;12;4735,7
2013/2014;19/12/2013;B10;cogshall;bloc1;taille07;12;5065,2
2013/2014;23/12/2013;B10;cogshall;bloc1;taille07;19;8141,4
2013/2014;26/12/2013;B10;cogshall;bloc1;taille07;20;8307,2
2013/2014;30/12/2013;B10;cogshall;bloc1;taille07;24;11120
2013/2014;06/01/2014;B10;cogshall;bloc1;taille07;45;22070
2013/2014;09/01/2014;B10;cogshall;bloc1;taille07;1;414,2
2013/2014;20/01/2014;B10;cogshall;bloc1;taille07;3;1423,8
2013/2014;22/11/2013;B11;cogshall;bloc1;taille07;2;733
2013/2014;29/11/2013;B11;cogshall;bloc1;taille07;1;258
2013/2014;02/12/2013;B11;cogshall;bloc1;taille07;1;128,3
2013/2014;09/12/2013;B11;cogshall;bloc1;taille07;4;1609,2
2013/2014;05/12/2013;B11;cogshall;bloc1;taille07;2;638,9
2013/2014;12/12/2013;B11;cogshall;bloc1;taille07;9;3330
2013/2014;16/12/2013;B11;cogshall;bloc1;taille07;14;5508,9
2013/2014;19/12/2013;B11;cogshall;bloc1;taille07;11;4114,4
2013/2014;23/12/2013;B11;cogshall;bloc1;taille07;8;2981,2
2013/2014;26/12/2013;B11;cogshall;bloc1;taille07;11;4908,1
2013/2014;30/12/2013;B11;cogshall;bloc1;taille07;31;11250
2013/2014;06/01/2014;B11;cogshall;bloc1;taille07;53;21669,8
2013/2014;09/01/2014;B11;cogshall;bloc1;taille07;1;447,1
2013/2014;13/01/2014;B11;cogshall;bloc1;taille07;4;1745,3
2013/2014;20/01/2014;B11;cogshall;bloc1;taille07;1;361,9
2013/2014;16/12/2013;B12;cogshall;bloc1;taille02;4;1597,9
2013/2014;23/12/2013;B12;cogshall;bloc1;taille02;1;542,8
2013/2014;30/12/2013;B12;cogshall;bloc1;taille02;3;1426
2013/2014;06/01/2014;B12;cogshall;bloc1;taille02;3;1476,5
2013/2014;05/12/2013;B13;cogshall;bloc1;taille02;2;785,7
2013/2014;26/12/2013;B13;cogshall;bloc1;taille02;2;1079,4
2013/2014;30/12/2013;B13;cogshall;bloc1;taille02;2;1279
2013/2014;06/01/2014;B13;cogshall;bloc1;taille02;7;2906,3
2013/2014;26/11/2013;B14;cogshall;bloc1;taille02;1;240,8
2013/2014;05/12/2013;B14;cogshall;bloc1;taille02;8;2193,3
2013/2014;09/12/2013;B14;cogshall;bloc1;taille02;6;2288,4
2013/2014;16/12/2013;B14;cogshall;bloc1;taille02;19;6480,9
2013/2014;19/12/2013;B14;cogshall;bloc1;taille02;18;6344,6
2013/2014;23/12/2013;B14;cogshall;bloc1;taille02;21;9041,6
2013/2014;26/12/2013;B14;cogshall;bloc1;taille02;18;8092,7
2013/2014;30/12/2013;B14;cogshall;bloc1;taille02;29;13588
2013/2014;06/01/2014;B14;cogshall;bloc1;taille02;48;22821,1
2013/2014;09/01/2014;B14;cogshall;bloc1;taille02;1;525
2013/2014;13/01/2014;B14;cogshall;bloc1;taille02;2;1022,7
2013/2014;02/12/2013;B15;cogshall;bloc1;taille02;1;466,5
2013/2014;23/12/2013;B15;cogshall;bloc1;taille02;1;205,2
2013/2014;30/12/2013;B15;cogshall;bloc1;taille02;2;742
2013/2014;23/12/2013;B16;cogshall;bloc1;taille02;1;264,1
2013/2014;06/01/2014;B16;cogshall;bloc1;taille02;2;1080,6
2013/2014;NA;B17;cogshall;bloc1;bordure;0;0
2013/2014;18/11/2013;B2;cogshall;bloc1;tem;5;1549,1
2013/2014;18/11/2013;B2;cogshall;bloc1;tem;4;1610,3
2013/2014;29/11/2013;B2;cogshall;bloc1;tem;7;1526,3
2013/2014;02/12/2013;B2;cogshall;bloc1;tem;7;2269,8
2013/2014;09/12/2013;B2;cogshall;bloc1;tem;5;1622,2
2013/2014;05/12/2013;B2;cogshall;bloc1;tem;11;3819,3
2013/2014;12/12/2013;B2;cogshall;bloc1;tem;14;5099,4
2013/2014;16/12/2013;B2;cogshall;bloc1;tem;18;6577,6
2013/2014;19/12/2013;B2;cogshall;bloc1;tem;6;2244,4
2013/2014;23/12/2013;B2;cogshall;bloc1;tem;18;8102,6
2013/2014;26/12/2013;B2;cogshall;bloc1;tem;18;6590,5
2013/2014;30/12/2013;B2;cogshall;bloc1;tem;20;8080
2013/2014;06/01/2014;B2;cogshall;bloc1;tem;31;14170
2013/2014;09/01/2014;B2;cogshall;bloc1;tem;3;1297,9
2013/2014;13/01/2014;B2;cogshall;bloc1;tem;2;1188,2
2013/2014;NA;B3;cogshall;bloc1;tem;0;0
2013/2014;02/12/2013;B4;cogshall;bloc1;tem;1;310,6
2013/2014;09/12/2013;B4;cogshall;bloc1;tem;7;2277,3
2013/2014;16/12/2013;B4;cogshall;bloc1;tem;5;2252,6
2013/2014;19/12/2013;B4;cogshall;bloc1;tem;3;1505,1
2013/2014;23/12/2013;B4;cogshall;bloc1;tem;13;6548,4
2013/2014;26/12/2013;B4;cogshall;bloc1;tem;11;4751,1
2013/2014;30/12/2013;B4;cogshall;bloc1;tem;13;5662
2013/2014;06/01/2014;B4;cogshall;bloc1;tem;23;11270
2013/2014;09/01/2014;B4;cogshall;bloc1;tem;1;703,1
2013/2014;18/11/2013;B5;cogshall;bloc1;tem;3;882,9
2013/2014;22/11/2013;B5;cogshall;bloc1;tem;3;969,4
2013/2014;26/11/2013;B5;cogshall;bloc1;tem;24;7646,4
2013/2014;29/11/2013;B5;cogshall;bloc1;tem;16;6908,5
2013/2014;02/12/2013;B5;cogshall;bloc1;tem;21;5995,9
2013/2014;09/12/2013;B5;cogshall;bloc1;tem;41;12515,6
2013/2014;05/12/2013;B5;cogshall;bloc1;tem;12;3589
2013/2014;12/12/2013;B5;cogshall;bloc1;tem;20;7368
2013/2014;16/12/2013;B5;cogshall;bloc1;tem;45;15193,1
2013/2014;19/12/2013;B5;cogshall;bloc1;tem;14;4831,8
2013/2014;23/12/2013;B5;cogshall;bloc1;tem;34;11756,6
2013/2014;26/12/2013;B5;cogshall;bloc1;tem;29;10107,6
2013/2014;30/12/2013;B5;cogshall;bloc1;tem;64;24527
2013/2014;06/01/2014;B5;cogshall;bloc1;tem;125;38820
2013/2014;09/01/2014;B5;cogshall;bloc1;tem;6;2028,4
2013/2014;13/01/2014;B5;cogshall;bloc1;tem;11;4452,3
2013/2014;16/01/2014;B5;cogshall;bloc1;tem;5;2199,2
2013/2014;20/01/2014;B5;cogshall;bloc1;tem;2;808,3
2013/2014;15/11/2013;B6;cogshall;bloc1;tem;1;229,1
2013/2014;18/11/2013;B6;cogshall;bloc1;tem;2;549,6
2013/2014;26/11/2013;B6;cogshall;bloc1;tem;5;1264,1
2013/2014;29/11/2013;B6;cogshall;bloc1;tem;6;1549,4
2013/2014;02/12/2013;B6;cogshall;bloc1;tem;10;2640,9
2013/2014;04/12/2013;B6;cogshall;bloc1;tem;9;2902,1
2013/2014;09/12/2013;B6;cogshall;bloc1;tem;19;6537,8
2013/2014;05/12/2013;B6;cogshall;bloc1;tem;3;834,6
2013/2014;12/12/2013;B6;cogshall;bloc1;tem;19;6490,1
2013/2014;16/12/2013;B6;cogshall;bloc1;tem;27;8823,2
2013/2014;19/12/2013;B6;cogshall;bloc1;tem;32;9918,5
2013/2014;23/12/2013;B6;cogshall;bloc1;tem;42;15999,4
2013/2014;26/12/2013;B6;cogshall;bloc1;tem;32;11604,1
2013/2014;30/12/2013;B6;cogshall;bloc1;tem;72;27650
2013/2014;06/01/2014;B6;cogshall;bloc1;tem;115;46060
2013/2014;09/01/2014;B6;cogshall;bloc1;tem;7;3172
2013/2014;13/01/2014;B6;cogshall;bloc1;tem;5;1982,8
2013/2014;16/01/2014;B6;cogshall;bloc1;tem;2;777,9
2013/2014;18/11/2013;B7;cogshall;bloc1;taille07;2;697,6
2013/2014;22/11/2013;B7;cogshall;bloc1;taille07;1;376,6
2013/2014;26/11/2013;B7;cogshall;bloc1;taille07;2;709,2
2013/2014;29/11/2013;B7;cogshall;bloc1;taille07;4;1214,7
2013/2014;02/12/2013;B7;cogshall;bloc1;taille07;5;1848,9
2013/2014;09/12/2013;B7;cogshall;bloc1;taille07;3;1124,5
2013/2014;12/12/2013;B7;cogshall;bloc1;taille07;4;1595,6
2013/2014;16/12/2013;B7;cogshall;bloc1;taille07;5;2016,2
2013/2014;05/12/2013;B7;cogshall;bloc1;taille07;1;506,9
2013/2014;19/12/2013;B7;cogshall;bloc1;taille07;6;2604,1
2013/2014;23/12/2013;B7;cogshall;bloc1;taille07;8;3815,5
2013/2014;26/12/2013;B7;cogshall;bloc1;taille07;8;3599,9
2013/2014;30/12/2013;B7;cogshall;bloc1;taille07;11;5552
2013/2014;06/01/2014;B7;cogshall;bloc1;taille07;17;7880
2013/2014;09/01/2014;B7;cogshall;bloc1;taille07;2;1068,6
2013/2014;29/11/2013;B8;cogshall;bloc1;taille07;1;240
2013/2014;12/12/2013;B8;cogshall;bloc1;taille07;2;751
2013/2014;16/12/2013;B8;cogshall;bloc1;taille07;2;834,9
2013/2014;23/12/2013;B8;cogshall;bloc1;taille07;2;856,3
2013/2014;26/12/2013;B8;cogshall;bloc1;taille07;2;784
2013/2014;30/12/2013;B8;cogshall;bloc1;taille07;5;2181
2013/2014;06/01/2014;B8;cogshall;bloc1;taille07;6;2398,8
2013/2014;29/11/2013;B9;cogshall;bloc1;taille07;1;483
2013/2014;02/12/2013;B9;cogshall;bloc1;taille07;1;308,9
2013/2014;09/12/2013;B9;cogshall;bloc1;taille07;3;1116,5
2013/2014;05/12/2013;B9;cogshall;bloc1;taille07;2;801
2013/2014;12/12/2013;B9;cogshall;bloc1;taille07;2;870,3
2013/2014;16/12/2013;B9;cogshall;bloc1;taille07;4;1492,7
2013/2014;19/12/2013;B9;cogshall;bloc1;taille07;5;1723,9
2013/2014;23/12/2013;B9;cogshall;bloc1;taille07;7;3458,1
2013/2014;26/12/2013;B9;cogshall;bloc1;taille07;9;3169,6
2013/2014;30/12/2013;B9;cogshall;bloc1;taille07;11;4729
2013/2014;06/01/2014;B9;cogshall;bloc1;taille07;40;20390
2013/2014;09/01/2014;B9;cogshall;bloc1;taille07;2;858,6
2013/2014;13/01/2014;B9;cogshall;bloc1;taille07;4;1286,8
2013/2014;20/01/2014;B9;cogshall;bloc1;taille07;1;585,3
2013/2014;15/11/2013;C1;cogshall;bloc1;bordure;1;272,4
2013/2014;22/11/2013;C1;cogshall;bloc1;bordure;5;1428,4
2013/2014;26/11/2013;C1;cogshall;bloc1;bordure;10;2054,4
2013/2014;29/11/2013;C1;cogshall;bloc1;bordure;2;422
2013/2014;02/12/2013;C1;cogshall;bloc1;bordure;9;2753,5
2013/2014;09/12/2013;C1;cogshall;bloc1;bordure;9;3823,5
2013/2014;05/12/2013;C1;cogshall;bloc1;bordure;4;1481,8
2013/2014;12/12/2013;C1;cogshall;bloc1;bordure;5;2209,1
2013/2014;16/12/2013;C1;cogshall;bloc1;bordure;9;3429,2
2013/2014;19/12/2013;C1;cogshall;bloc1;bordure;11;4001,2
2013/2014;23/12/2013;C1;cogshall;bloc1;bordure;16;6453,1
2013/2014;26/12/2013;C1;cogshall;bloc1;bordure;16;6864,2
2013/2014;30/12/2013;C1;cogshall;bloc1;bordure;14;6378
2013/2014;06/01/2014;C1;cogshall;bloc1;bordure;37;16390
2013/2014;13/01/2014;C1;cogshall;bloc1;bordure;1;316,6
2013/2014;22/11/2013;C10;cogshall;bloc1;taille07;1;343,8
2013/2014;26/11/2013;C10;cogshall;bloc1;taille07;1;385,9
2013/2014;02/12/2013;C10;cogshall;bloc1;taille07;3;1334,2
2013/2014;09/12/2013;C10;cogshall;bloc1;taille07;5;1785,8
2013/2014;05/12/2013;C10;cogshall;bloc1;taille07;2;758,4
2013/2014;12/12/2013;C10;cogshall;bloc1;taille07;6;2082,8
2013/2014;16/12/2013;C10;cogshall;bloc1;taille07;12;4971
2013/2014;19/12/2013;C10;cogshall;bloc1;taille07;19;8148,7
2013/2014;23/12/2013;C10;cogshall;bloc1;taille07;20;8236,3
2013/2014;26/12/2013;C10;cogshall;bloc1;taille07;16;6715,2
2013/2014;30/12/2013;C10;cogshall;bloc1;taille07;35;15203
2013/2014;06/01/2014;C10;cogshall;bloc1;taille07;85;38441,3
2013/2014;09/01/2014;C10;cogshall;bloc1;taille07;10;5100,1
2013/2014;13/01/2014;C10;cogshall;bloc1;taille07;4;1681,7
2013/2014;16/01/2014;C10;cogshall;bloc1;taille07;5;2089,6
2013/2014;20/01/2014;C10;cogshall;bloc1;taille07;2;1098,4
2013/2014;26/11/2013;C11;cogshall;bloc1;taille07;2;643,7
2013/2014;02/12/2013;C11;cogshall;bloc1;taille07;6;1743,9
2013/2014;09/12/2013;C11;cogshall;bloc1;taille07;8;2333,8
2013/2014;05/12/2013;C11;cogshall;bloc1;taille07;6;2151,7
2013/2014;12/12/2013;C11;cogshall;bloc1;taille07;5;1818,1
2013/2014;16/12/2013;C11;cogshall;bloc1;taille07;13;4472
2013/2014;19/12/2013;C11;cogshall;bloc1;taille07;17;5783,11
2013/2014;23/12/2013;C11;cogshall;bloc1;taille07;45;13578,9
2013/2014;26/12/2013;C11;cogshall;bloc1;taille07;33;12402,6
2013/2014;30/12/2013;C11;cogshall;bloc1;taille07;39;8418
2013/2014;06/01/2014;C11;cogshall;bloc1;taille07;150;63190
2013/2014;09/01/2014;C11;cogshall;bloc1;taille07;19;8299,4
2013/2014;13/01/2014;C11;cogshall;bloc1;taille07;14;6111,7
2013/2014;20/01/2014;C11;cogshall;bloc1;taille07;2;953,3
2013/2014;29/11/2013;C12;cogshall;bloc1;taille02;2;416,5
2013/2014;02/12/2013;C12;cogshall;bloc1;taille02;5;2065,1
2013/2014;05/12/2013;C12;cogshall;bloc1;taille02;4;1400,5
2013/2014;09/12/2013;C12;cogshall;bloc1;taille02;10;4008,2
2013/2014;12/12/2013;C12;cogshall;bloc1;taille02;8;3172
2013/2014;16/12/2013;C12;cogshall;bloc1;taille02;14;5430,9
2013/2014;19/12/2013;C12;cogshall;bloc1;taille02;8;3586
2013/2014;23/12/2013;C12;cogshall;bloc1;taille02;22;10927,8
2013/2014;26/12/2013;C12;cogshall;bloc1;taille02;17;7617,6
2013/2014;30/12/2013;C12;cogshall;bloc1;taille02;18;8487
2013/2014;06/01/2014;C12;cogshall;bloc1;taille02;54;28360
2013/2014;09/01/2014;C12;cogshall;bloc1;taille02;9;3897,4
2013/2014;16/01/2014;C12;cogshall;bloc1;taille02;3;1277,1
2013/2014;22/11/2013;C13;cogshall;bloc1;taille02;1;254,2
2013/2014;26/11/2013;C13;cogshall;bloc1;taille02;1;250,9
2013/2014;29/11/2013;C13;cogshall;bloc1;taille02;1;574,5
2013/2014;02/12/2013;C13;cogshall;bloc1;taille02;2;841,4
2013/2014;09/12/2013;C13;cogshall;bloc1;taille02;7;1792,5
2013/2014;12/12/2013;C13;cogshall;bloc1;taille02;8;2071,1
2013/2014;16/12/2013;C13;cogshall;bloc1;taille02;12;4418,2
2013/2014;19/12/2013;C13;cogshall;bloc1;taille02;6;2202,2
2013/2014;23/12/2013;C13;cogshall;bloc1;taille02;38;14709,5
2013/2014;24/12/2013;C13;cogshall;bloc1;taille02;1;388
2013/2014;26/12/2013;C13;cogshall;bloc1;taille02;31;12132,9
2013/2014;26/12/2013;C13;cogshall;bloc1;taille02;2;897
2013/2014;30/12/2013;C13;cogshall;bloc1;taille02;44;16343
2013/2014;30/12/2013;C13;cogshall;bloc1;taille02;1;382
2013/2014;06/01/2014;C13;cogshall;bloc1;taille02;124;52842,1
2013/2014;13/01/2014;C13;cogshall;bloc1;taille02;4;1841
2013/2014;15/11/2013;C14;cogshall;bloc1;taille02;1;300,7
2013/2014;22/11/2013;C14;cogshall;bloc1;taille02;2;724,7
2013/2014;02/12/2013;C14;cogshall;bloc1;taille02;3;702,4
2013/2014;05/12/2013;C14;cogshall;bloc1;taille02;6;1991,3
2013/2014;09/12/2013;C14;cogshall;bloc1;taille02;8;2498
2013/2014;12/12/2013;C14;cogshall;bloc1;taille02;7;3151,9
2013/2014;16/12/2013;C14;cogshall;bloc1;taille02;13;5089
2013/2014;19/12/2013;C14;cogshall;bloc1;taille02;10;3652
2013/2014;23/12/2013;C14;cogshall;bloc1;taille02;23;8942,8
2013/2014;26/12/2013;C14;cogshall;bloc1;taille02;23;9417,9
2013/2014;30/12/2013;C14;cogshall;bloc1;taille02;32;14078
2013/2014;06/01/2014;C14;cogshall;bloc1;taille02;97;43193
2013/2014;09/01/2014;C14;cogshall;bloc1;taille02;4;1315,6
2013/2014;15/11/2013;C15;cogshall;bloc1;taille02;3;964,5
2013/2014;22/11/2013;C15;cogshall;bloc1;taille02;2;662,5
2013/2014;26/11/2013;C15;cogshall;bloc1;taille02;3;1074,4
2013/2014;29/11/2013;C15;cogshall;bloc1;taille02;5;1603,5
